"Quotation Report - Date : January-28, 2026 10:59 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
6495,RFQ-2394-M4101,MACRO,21 Aug 2019,RFQ,Shenzhen K.T.,W5J9JE-18-C-0003-FEMALE POLICE TOWN PHASE I,MULTI WALL SPLIT MOUNTED TYPE AC (MODEL KMWSM-42R410AHODU),Mechanical Items,Mechanical,24948,USD,Mahesh B.,Order
6496,Q-1192-F9818,FIRESTOP,21 Aug 2019,IQ,Thumbay B.,THUMBAY UNIVERSITY HOSPITAL AJMAN PLOT 19-5-0-300,"SUPPLY OF CFS01, D64",Firestop/ DC 315,Fire,8946,AED,Samar T.,Quotation
6497,Q-1192-F9817,FIRESTOP,21 Aug 2019,IQ,Pgs G.C.,"Residential (B+G+4)(Xanadu Residence - 2), JVC, Dubai @ Plot No: JVC13GMRP003",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,31857,AED,Samar T.,Quotation
6498,Q-1192-F9816,FIRESTOP,21 Aug 2019,IQ,Reliable S.C.,"PROPOSED WARE HOUSE (GROUND+MEZZ.),                                       PLOT NO.: MO0706A, JEBEL ALI FREE ZONE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,3357.9,AED,Habib B.,Order
6499,Q-1192-F9815,FIRESTOP,21 Aug 2019,IQ,Technomech E.W.,"RESIDENTIAL BUILDING (B+G+6), PLOT NO.: 4210538, AL WARQA, DUBAI.",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,6087.38,AED,Islam S.,Quotation
6500,Q-1192-F9814,FIRESTOP,21 Aug 2019,IQ,Reliable S.C.,"PROPOSED WARE HOUSE (GROUND+MEZZ.),                                       PLOT NO.: MO0706A, JEBEL ALI FREE ZONE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,7308,AED,Habib B.,Quotation
6501,Q-1192-F9813,FIRESTOP,20 Aug 2019,IQ,Technomech E.W.,J-87 NEW PRIVATE VILLA B+G+1+R ON PLOT NO.367-2529 AT UMM AL SHEIF # LPO NO.10390-19,"SUPPLY OF INSS1440,INFS0812,D64",Firestop/ DC 315,Fire,5321.61,AED,Islam S.,Order
6502,Q-1192-F9812,FIRESTOP,20 Aug 2019,IQ,Safety W.,"DUBAI SOUTH PARCEL 06, SAMPLE",SUPPLY OF FP04,Firestop/ DC 315,Fire,348.6,AED,Islam S.,Order
6503,Q-1192-F9811,FIRESTOP,20 Aug 2019,IQ,Technical A.C.,R1083 AL QUSAIS RESIDENTIAL DEVELOPMENT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,504,AED,Samar T.,Quotation
6504,RFQ-1192-V4417,FIRESTOP,20 Aug 2019,RFQ,Al D.T.,Supply And Delivery Of Firestop Uniforms Dri Fit (Black And White),Firestop Uniforms Dri Fit (Black And White),Misc.,Various,2620.8,AED, ,Order
6505,Q-1192-F9638C,FIRESTOP,20 Aug 2019,IQ,Pgs G.C.,"DIP 1, LAGOON SITE",SUPPLY OF INSS1440 SAUSAGE,Firestop/ DC 315,Fire,504,AED,Samar T.,Order
6506,Q-1005-V7003,MACRO,19 Aug 2019,IQ,Arcc-kuwait (.C.,Supply & Delivery Of Fencing Materials- Camp Arifjan,Supply & Delivery Of Fencing Materials- Camp Arifjan,Building Materials,Various,64520.01,USD, ,Quotation
6507,Q-1192-F9810,FIRESTOP,19 Aug 2019,IQ,Jeet B.C.,"G + 1 Residential Villa Building, Al Barsha South, Dubai, UAE","Supply Of INSS1440, INFS0812, D64",Firestop/ DC 315,Fire,1160.93,AED,Muhammad N.,Quotation
6508,Q-1192-F9809,FIRESTOP,19 Aug 2019,IQ,Eversafe C.L.,"JOB 933- G+4 MURAQABBAT, DEIRA, #PO/19 ECL 1093","SUPPLY OF INSS1440, D64,INFS0812",Firestop/ DC 315,Fire,8064,AED,Islam S.,Order
6509,Q-1192-F9808A,FIRESTOP,19 Aug 2019,IQ,Nascon E.L.,PARAMOUNT HOTEL # LPO NO.1993-19,"SUPPLY OF INSS1440, INFS0812,D64 & D120",Firestop/ DC 315,Fire,25307.5,AED,Arun stephen ,Order
6510,Q-1192-F9808,FIRESTOP,18 Aug 2019,IQ,Nascon E.L.,PARAMOUNT HOTEL # LPO NO.1994-19,"SUPPLY OF INSS1440, INFS0812,D64 & D120",Firestop/ DC 315,Fire,24781.25,AED,Arun stephen ,Order
6511,Q-1192-F9807,FIRESTOP,18 Aug 2019,IQ,Bk G.,FIRESTOPPING PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,1121.4,AED,Samar T.,Quotation
6512,Q-1192-F8894C,FIRESTOP,18 Aug 2019,IQ,Fibrex L.,SOLAFA TOWER,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,680400,AED,Islam S.,Quotation
6513,Q-1192-F9806,FIRESTOP,18 Aug 2019,IQ,Khalifa L.C.,PROPOSED BUILDING (G+3+GYM) MUHAISANAH 4TH PLOT NO 2450206,SUPPLY OF FP05 & D64,Firestop/ DC 315,Fire,493.5,AED,Samar T.,Order
6514,Q-1192-F9805,FIRESTOP,18 Aug 2019,IQ,Al T.T.,JOB 2140 # LPO NO. 14224,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,16800,AED,Arun stephen ,Order
6515,Q-1192-F9638B,FIRESTOP,18 Aug 2019,IQ,Pgs G.C.,"DIP 1, LAGOON SITE",SUPPLY OF INSS1440 SAUSAGE,Firestop/ DC 315,Fire,504,AED,Samar T.,Order
6516,RFQ-1192-F9804,FIRESTOP,18 Aug 2019,RFQ,Global F.I.,Supply And Delivery Of GLOBAL-20190816-08 August Order,GLOBAL-20190816-08_ (Order Confirmation),Firestop/ DC 315,Fire,2095,USD, ,Order
6517,RFQ-3550-R1500,MVL Nepal,18 Aug 2019,RFQ,Sahas I.T.,3 Days Rental Of Scorpio Latest Model,"4 Wheel Drive  Vehicle For  3 Days  ( Starting 19th August  ,20th August,21 August ) With Driver",Rental,Rental,24600,NPR, ,Order
6518,Q-1192-F9803,FIRESTOP,18 Aug 2019,IQ,Technomech E.W.,J-87 NEW PRIVATE VILLA B+G+1+R ON PLOT NO.367-2529 AT UMM AL SHEIF # LPO NO.10232-19,"SUPPLY OF INSS1440, INFS0812, SSHOOP",Firestop/ DC 315,Fire,7606.2,AED,Islam S.,Order
6519,Q-1192-F9802,FIRESTOP,15 Aug 2019,IQ,Golden O.E.,"PROPOSED LABOUR ACCOMODATION G+4+R, PLOT NO: 5999-214# JEBELALI INDUSTRIAL AREA 1S",SUPPLY OF INSS1440,Firestop/ DC 315,Fire,163.8,AED,Arun stephen ,Order
6520,Q-1192-F9801,FIRESTOP,15 Aug 2019,IQ,Technomech E.W.,"J-81 (W.T+G+4+ROOF+UP+ROOF) ROOF RESIDENTIAL BLDG ON PLOT 673-1140 AT BARSHA SOUTH 3RD, DUBAI_PO#10320-19","SUPPLY OF INSS1440,INFS0812,D64",Firestop/ DC 315,Fire,2437.57,AED,Islam S.,Order
6521,Q-1192-F9800,FIRESTOP,15 Aug 2019,IQ,Ghantoot G.C.,P-077-HOTEL APARTMENT- AZIZI-LPO NO.8730,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,8662.5,AED,Muhammad N.,Order
6522,Q-1192-F9799,FIRESTOP,08 Aug 2019,IQ,Al F.C.,"PROPOSED HOTEL APARTMENTS (1B+G+2P+12) @ AL FURJAN L.L.C , PLOT NO: AFMU 32B_33 A","SUPPLY OF 1440, D64",Firestop/ DC 315,Fire,6265.35,AED,Islam S.,Order
6523,Q-1192-F9798,FIRESTOP,08 Aug 2019,IQ,Square G.C.,KHALIDIYA PALACE HOTEL # LPO 001/P2826/CPO/2019/0260,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,12075,AED,Arun stephen ,Order
6524,Q-1192-F9797,FIRESTOP,08 Aug 2019,IQ,Al H.A.,FIRESTOPPING PROJECT,"SUPPLY OF INSS2460, INSS0285",Firestop/ DC 315,Fire,42,AED,Samar T.,Quotation
6525,Q-1192-F9796,FIRESTOP,08 Aug 2019,IQ,Al H.C.,"P146-10 (B+G+1P+16+R Bldg, Plot #: 346-0585 @ BUSINESS BAY # LPO NO.PO0051573",SUPPLY 0F INSS1186& D64,Firestop/ DC 315,Fire,11598.3,AED,Islam S.,Order
6526,Q-1192-F9795,FIRESTOP,07 Aug 2019,IQ,Megamec M.A.,MR 5455 MESHAWAR,"SUPPLY OF INSS1440, FP04,D64",Firestop/ DC 315,Fire,7667.1,AED,Muhammad N.,Quotation
6527,Q-1192-F9794,FIRESTOP,07 Aug 2019,IQ,Al S.N.,P-137 G+P+8+R RESIDENTIAL ON PLOT 334-7352 AL SATWA PO# 038429,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,11550,AED,Islam S.,Order
6528,Q-1192-F9793,FIRESTOP,07 Aug 2019,IQ,Square G.C.,KHALIDIYA PALACE HOTEL # LPO NO. 001/P2826/CPO/2019/0251,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,2415,AED,Arun stephen ,Order
6529,Q-1192-F9792,FIRESTOP,07 Aug 2019,IQ,Safety W.,R1083-AL WASL PROJECT FOR AIROLINK # LPO NO.1195,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,14962.5,AED,Arun stephen ,Order
6530,Q-1192-F9791,FIRESTOP,06 Aug 2019,IQ,Excel G.G.,FIRESTOPPING MATERIALS,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1483.12,AED,Karim E.,Quotation
6531,Q-1192-F9790,FIRESTOP,06 Aug 2019,IQ,Sobha F.L.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 & INSS0285,Firestop/ DC 315,Fire,40.95,AED,Samar T.,Quotation
6532,Q-1192-F9789,FIRESTOP,06 Aug 2019,IQ,Technomech E.W.,J-78 PROPOSED ( B+G+4P+MC+22+R) RESIDENTIAL &amp; RETAIL BUILDING ON PLOT NO. JVC14BHRA004 @AL BARSHA SOUTH FOURTH# LPO NO. 10310-19,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,25106.97,AED,Muhammad N.,Order
6533,Q-1192-F9766A,FIRESTOP,05 Aug 2019,IQ,Super F.C.,DEIRA WATERFRONT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,630,AED,Arun stephen ,Order
6534,Q-1192-F9774A,FIRESTOP,05 Aug 2019,IQ,Technical A.C.,R-1083- PACKAGE A-G+6+R RESIDENTIAL BLDNG-AL WASL- QUSAIS PROJECT# LPO NO.05008,SUPPLY OF INSS0285,Firestop/ DC 315,Fire,49896,AED,Arun stephen ,Order
6535,Q-1192-F9788,FIRESTOP,04 Aug 2019,IQ,Al T.T.,JOB 2140 # LPO NO.14211,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,16800,AED,Arun stephen ,Order
6536,Q-1192-F9787,FIRESTOP,04 Aug 2019,IQ,Technomech E.W.,"J-82 DIALYSIS CENTER ON PLOT 671-2986 AT BARSHA SOUTH 1ST, DUBAI HEALTH AUTHORITY PO#10265-19","SUPPLY OF 1440, 0812,64,05,FS01",Firestop/ DC 315,Fire,4484.34,AED,Islam S.,Order
6537,Q-1192-F9786,FIRESTOP,04 Aug 2019,IQ,Technomech E.W.,"J-82 DIALYSIS CENTER ON PLOT 671-2986 AT BARSHA SOUTH 1ST, DUBAI HEALTH AUTHORITY PO#10265-19","SUPPLY OF 1440, 0812,64,05,FS01",Firestop/ DC 315,Fire,3202.5,AED, ,Quotation
6538,Q-1192-F9785,FIRESTOP,04 Aug 2019,IQ,Eversafe C.L.,JOB -925-G+7 # LPO NO. PO/19 ECL 1032,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,960.75,AED,Islam S.,Order
6539,Q-1192-F9784,FIRESTOP,04 Aug 2019,IQ,Al S.N.,P-99 G+7+R RESIDENTIAL BLDNG ON 334-7198- AL SATWA# LPO NO.038380,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,5775,AED,Islam S.,Order
6540,Q-1192-F9783,FIRESTOP,04 Aug 2019,IQ,United E.C.,"259A, CANAL RESIDENCE, WEST PHASE 2 # LPO NO.101904305","SUPPLY OF 1440, D120 INFS0812-80MM & FP05",Firestop/ DC 315,Fire,20475,AED,Islam S.,Order
6541,Q-1192-F9782,FIRESTOP,04 Aug 2019,IQ,Al S.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186 & INSS0285,Firestop/ DC 315,Fire,552.83,AED,Samar T.,Quotation
6542,Q-1192-F9618B,FIRESTOP,04 Aug 2019,IQ,Megamec M.A.,770- MESHAWAR RESTAURANT # LPO NO. C-23689,SUPPLY OF CFS01,Firestop/ DC 315,Fire,388.5,AED,Muhammad N.,Order
6543,RFQ-3427-V4252,MVL-Al Othman,01 Aug 2019,RFQ,Real E.C.,Supply And Deliver Of Precast Concrete Jersey Barrier And TexasBarrier,Precast Concrete Jersey Barrier And TexasBarrier,Building Materials,Various,23321,KWD,Maricar I.,Order
6544,Q-1192-F9781,FIRESTOP,01 Aug 2019,IQ,Adnan C.C.,"2B+G+24 RESIDENTIAL BUILDING BURJ PACIFIC, BUSINESS BAY / PLOT NO. 3460713",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,142170,AED,Muhammad N.,Quotation
6545,Q-1192-F9780,FIRESTOP,01 Aug 2019,IQ,Adnan C.C.,"2B+G+24 RESIDENTIAL BUILDING BURJ PACIFIC, BUSINESS BAY / PLOT NO. 3460713",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,53844,AED,Muhammad N.,Quotation
6546,Q-1192-F9779,FIRESTOP,01 Aug 2019,IQ,Ali H.O.,FIRESTOPPING PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,194,AED,Karim E.,Quotation
6547,Q-1005-M7021,MVL Qatar,31 Jul 2019,IQ,"Us E.,.",AMC For US Embassy,Parts For AMC Service (Split AC And Package Units),Mechanical Items,Mechanical,12493,QAR, ,Quotation
6548,Q-1192-F9777,FIRESTOP,31 Jul 2019,IQ,New S.E.,"UG + G + 3 TYP + H.C (ROOF) RESIDENTIAL AND COMMERCIAL BUILDING, PLOT 3330206 / AL BADA UAE",Supply Of Fire Stop Materials-MEP,Firestop/ DC 315,Fire,20259.75,AED,Muhammad N.,Quotation
6549,Q-1192-F9767A,FIRESTOP,31 Jul 2019,IQ,Megamec M.A.,770- MESHAWAR RESTAURANT # LPO NO.C-23828,"SUPPLY OF FP04, 1440,d64",Firestop/ DC 315,Fire,12390,AED,Muhammad N.,Order
6550,Q-1192-F9776,FIRESTOP,31 Jul 2019,IQ,Al R.A.,HAMAD VILLA,Supply Of INSS0285 Black,Firestop/ DC 315,Fire,13.12,AED,Samar T.,Quotation
6551,Q-1192-F9775,FIRESTOP,30 Jul 2019,IQ,Technical A.C.,"R-1083-G+6+R RESIDENTIAL DEVELOPMENT- PACKAGE A, AL QUSAIS # LPO NO.04989",SUPPLY OF INSS0285,Firestop/ DC 315,Fire,6426,AED,Karim E.,Order
6552,Q-1192-F9720D,FIRESTOP,30 Jul 2019,IQ,Al A.C.,AL QUOZ WAREHOUSE PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,100.8,AED,Muhammad N.,Order
6553,Q-1192-F9774,FIRESTOP,30 Jul 2019,IQ,Technical A.C.,AL WASL- QUSAIS PROJECT,SUPPLY OF INSS0285,Firestop/ DC 315,Fire,48006,AED,Arun stephen ,Quotation
6554,Q-1192-F9773,FIRESTOP,30 Jul 2019,IQ,Khalifa L.C.,PROPOSED BUILDING (G+3+GYM) MUHAISANAH 4TH PLOT NO 2450206 PO # 1271,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,1957.2,AED,Samar T.,Order
6555,Q-1192-F9772,FIRESTOP,29 Jul 2019,IQ,Fujairah N.C.,"Makeen Properties,Job 6387,B+G+6+R Commercial/residential Building @International City","SUPPLY OF INSS1440, INSS1186,INFS0812",Firestop/ DC 315,Fire,33206.25,AED,Samar T.,Quotation
6556,Q-1192-F9771,FIRESTOP,29 Jul 2019,IQ,Ghantoot G.C.,P-077- AZIZI HOTEL LPO NO.8712,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,20212.5,AED,Muhammad N.,Order
6557,Q-1192-F9770,FIRESTOP,29 Jul 2019,IQ,Al R.A.,"RC-91, JABEL ALI # LPO NO.007/290/19",SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,25987.5,AED,Samar T.,Order
6558,Q-1005-V7002,MACRO,29 Jul 2019,IQ,Abdul K.C.,Supply & Delivery Of Back Flow Preventer-FPT 1,Supply & Delivery Of Back Flow Preventer-FPT 1,Building Materials,Various,33408.6,USD,Mahesh B.,Order
6559,Q-1192-F9769,FIRESTOP,29 Jul 2019,IQ,Technomech E.W.,"J-81 (W.T+G+4+ROOF+UP+ROOF) ROOF RESIDENTIAL BLDG ON PLOT 673-1140 AT BARSHA SOUTH 3RD, DUBAI_PO#10130-19","SUPPLY OF D64, CFS01",Firestop/ DC 315,Fire,736.05,AED,Islam S.,Order
6560,Q-1192-F9768,FIRESTOP,28 Jul 2019,IQ,Al Q.G.,1144-G+50: GATE TOWER SHARJAH # LPO NO.101901952,SUPPLY OF INSS1186 SAUSAGE,Firestop/ DC 315,Fire,78750,AED,Muhammad N.,Order
6561,Q-1192-F9767,FIRESTOP,28 Jul 2019,IQ,Megamec M.A.,770- MESHAWAR RESTAURANT,SUPPLY OF FP04,Firestop/ DC 315,Fire,11592,AED,Muhammad N.,Quotation
6562,RFQ-1192-V4416,FIRESTOP,28 Jul 2019,RFQ,King P.C.,Supply Of Business Cards Engineer Habib Abdulla Balfagi,Business Cards Engineer Habib Abdulla Balfagi,Misc.,Various,136.5,AED, ,Order
6563,Q-1192-F9766,FIRESTOP,25 Jul 2019,IQ,Super F.C.,DEIRA WATERFRONT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,630,AED,Arun stephen ,Order
6564,RFQ-2555-S9075,MACRO,25 Jul 2019,RFQ,Metron I.,"Project No: 1771 AS Water Chiller Installation Billeting Facilities 104, 105, 121, 122, 408, 414, 416 And 418 (CIVIL WORKS)",CIVIL WORKS FOR Proj. 1771 Chiller,Subcontract,Services,20000,USD, ,Order
6565,Q-1192-F9765,FIRESTOP,25 Jul 2019,IQ,Premium P.E.,"NEW SYSTEM PROJECT-UG + G + 3 TYP + H.C (ROOF) RESIDENTIAL AND COMMERCIAL BUILDING, PLOT 3330206 / AL BADA UAE",SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,23772,AED,Muhammad N.,Quotation
6566,RFQ-1192-R1502,FIRESTOP,25 Jul 2019,RFQ,Diamondlease L.,Monthly Rental Mitsubishi Lancer 1.6 EX HL- Dubai Plate,Monthly Rental Mitsubishi Lancer 1.6 EX HL- Dubai Plate,Rental,Rental,1470,AED, ,Order
6567,RFQ-2555-S9074,MACRO,24 Jul 2019,RFQ,Sbk O.S.,"S1007/03.02 Project No: 1771 AS Water Chiller Installation Billeting Facilities 104, 105, 121, 122, 408, 414, 416 And 418",REDUCTION OF CIVIL SCOPE OF WORKS,Subcontract,Services,-34733.57,QAR, ,Order
6568,Q-1192-F9764,FIRESTOP,24 Jul 2019,IQ,Adnan C.C.,2B+G+24 BUSINESS BAY,Supply Of Fire Stop Civil & Mep-Materials,Firestop/ DC 315,Fire,1536.15,AED,Muhammad N.,Quotation
6569,Q-1192-F9763,FIRESTOP,24 Jul 2019,IQ,Tech E.,"G + 6 TYP + ROOF @ AL QUSAIS , DUBA",SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,41154.75,AED,Arun stephen ,Quotation
6570,Q-1192-F9762,FIRESTOP,23 Jul 2019,IQ,A+ C.&.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,7500,AED,Samar T.,Quotation
6571,Q-1192-F9761,FIRESTOP,23 Jul 2019,IQ,Al S.N.,P-139 B+G+2 ON PLT NO.362-1357-UMM SUQEIM # LPO NO.038146,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,6930,AED,Islam S.,Order
6572,Q-1192-F9760,FIRESTOP,23 Jul 2019,IQ,Al S.N.,P-138 B+G+2 ON PLOT 362-1310- UMM SUQEIM# LPO NO.038147,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,8662.5,AED,Islam S.,Order
6573,Q-1192-F9759,FIRESTOP,23 Jul 2019,IQ,Al S.N.,P-135 G+P+8+R PLOT 334-7601-AL SATWA # LPO NO.038145,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,1155,AED,Islam S.,Order
6574,Q-1192-F9685B,FIRESTOP,23 Jul 2019,IQ,Safety W.,AL QABDAH-DUBAI SOUTH PARCEL,SUPPLY OF MVL IL,Firestop/ DC 315,Fire,1102.5,AED,Islam S.,Order
6575,Q-1192-F9757,FIRESTOP,22 Jul 2019,IQ,Nascon E.L.,FIRESTOPPING PROJECT,"SUPPLY OF INFS0812, SSHOOP",Firestop/ DC 315,Fire,33916.08,AED,Arun stephen ,Quotation
6576,Q-1192-F9756A,FIRESTOP,22 Jul 2019,IQ,Shapoorji P.M.,AE 78 PARK HEIGHTS # LPO NO. 4200386638,SUPPLY OF INSS1186 5G PAIL & SUASAGES,Firestop/ DC 315,Fire,47258.93,AED,Islam S.,Order
6577,Q-1192-F9756,FIRESTOP,22 Jul 2019,IQ,Shapoorji P.M.,AE 78 PARK HEIGHTS # LPO NO. 4200386862,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,27300,AED,Islam S.,Order
6578,Q-1005-V7001,MACRO,22 Jul 2019,IQ,284th E.C.,Softwood For Al Minhad Air Base,Building Materials,Building Materials,Various,11639.25,AED,Mahesh B.,Quotation
6579,RFQ-1192-V4415,FIRESTOP,22 Jul 2019,RFQ,King P.C.,Supply Of Islam Business Card,Islam Business Card,Misc.,Various,136.5,AED, ,Order
6580,Q-1192-F9755,FIRESTOP,22 Jul 2019,IQ,Belhasa E.&.,"THE MIDTOWN , IMPZ # LPO NO.H000051818",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,10330.49,AED,Arun stephen ,Order
6581,Q-1192-F9720C,FIRESTOP,22 Jul 2019,IQ,Al A.C.,AL QUOZ WAREHOUSE PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1360.8,AED,Muhammad N.,Order
6582,Q-1192-F9116A,FIRESTOP,21 Jul 2019,IQ,Omis C.C.,"AL RAHMANIYA SHOPPING MALL, SHARJAH",Supply Of INSS1186,Firestop/ DC 315,Fire,525,AED,Samar T.,Quotation
6583,Q-1192-F9754,FIRESTOP,21 Jul 2019,IQ,Atcon C.L.,G+B+P+5+R BLDG@JVC PLAZZO HEIGHTS,SUPPLY OF INSS1440 1 G PAIL,Firestop/ DC 315,Fire,112.45,AED,Islam S.,Order
6584,Q-1192-F9753,FIRESTOP,21 Jul 2019,IQ,United E.C.,"CANAL RESIDENCE WEST PHASE II, SPANISH (2B+G+11+R) & ARABIAN (2B+G+12+R), DUBAI SPORTS CITY.",SUPPLY OF CIVIL MATERIALS,Firestop/ DC 315,Fire,5355,AED,Islam S.,Quotation
6585,Q-1192-F9752,FIRESTOP,21 Jul 2019,IQ,Sv G.T.,"UG+GF+MF+4TF+R Commercial Cum Residential Building, Plot No.: 1180834, Naif, Dubai.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,38850,AED,Samar T.,Quotation
6586,Q-1192-F9751,FIRESTOP,21 Jul 2019,IQ,Golden W.C.,FIRESTOPPING PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,1640.1,AED,Samar T.,Quotation
6587,Q-1192-F9750,FIRESTOP,21 Jul 2019,IQ,Al K.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,14.7,AED,Samar T.,Quotation
6588,Q-1192-F9749,FIRESTOP,21 Jul 2019,IQ,Safety W.,"AL QABDAH, DUBAI SOUTH PARCEL 04 # LPO NO.1184",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,29925,AED,Islam S.,Order
6589,Q-1192-F9748,FIRESTOP,21 Jul 2019,IQ,Safety W.,G+14 OST # LPO NO.1185,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,2493.75,AED,Muhammad N.,Order
6590,Q-1192-F9747,FIRESTOP,21 Jul 2019,IQ,Safety W.,AIROLINK-AL FARDAN TOWER # LPO NO.1186,SUPPLY OF CFS01,Firestop/ DC 315,Fire,4777.5,AED,Arun stephen ,Order
6591,Q-1192-F9746,FIRESTOP,21 Jul 2019,IQ,Al T.T.,JOB 2140 # LPO NO. 14143,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,16800,AED,Arun stephen ,Order
6592,Q-1192-F9720B,FIRESTOP,21 Jul 2019,IQ,Al A.C.,AL QUOZ WAREHOUSE PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1890,AED,Muhammad N.,Order
6593,Q-1192-F9745,FIRESTOP,18 Jul 2019,IQ,Belhasa E.&.,DEYAAR DEVELOPMENTS PJSC THE MIDTOWN PLOT NO. (IMP.A.01,SUPPLY OF FP04,Firestop/ DC 315,Fire,4032,AED,Arun stephen ,Quotation
6594,Q-1005-V7000,MACRO,18 Jul 2019,IQ,Us E.-.,19AF2019P1011 - MPR Theater Seating-Camp Alvarado (PR8345417),19AF2019P1011 - MPR Theater Seating-Camp Alvarado (PR8345417),Building Materials,Various,37500,USD,Mahesh B.,Order
6595,Q-1192-F9744,FIRESTOP,18 Jul 2019,IQ,Al S.N.,P-136-G+2P+8+R RETAIL & RESIDENTIAL BUILDING ON PLOTSA.G.65@AL SATWA # LPO NO.038040,SUPPLY OF INSS1186 & INSS1440,Firestop/ DC 315,Fire,6352.5,AED,Islam S.,Order
6596,Q-1192-F9649A,FIRESTOP,18 Jul 2019,IQ,Dubco C.L.,"PROPOSED G+5+R RESIDENTIAL BUILDING, AL WARQUA'A FIRST, PLOT NO.: 421-304, # LPO NO. Q3-16086",SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,31941,AED,Islam S.,Order
6597,RFQ-1192-V4414,FIRESTOP,18 Jul 2019,RFQ,King P.C.,Supply Of Business Cards For Islam Sami,Business Cards For Islam Sami,Misc.,Various,136.5,AED, ,Order
6598,Q-1192-F9743,FIRESTOP,17 Jul 2019,IQ,Jeet B.C.,HOTEL AT TSC SANAD AUTISM CENTRE # LPO NO.613,"SUPPLY OF INSS1440, FP05",Firestop/ DC 315,Fire,4040.94,AED,Muhammad N.,Order
6599,Q-1192-F9564B,FIRESTOP,17 Jul 2019,IQ,Oxford A.&.,TADAWI HOSPITAL,SUPPLY OF INSS2460 WHITE,Firestop/ DC 315,Fire,357,AED,Islam S.,Order
6600,Q-1192-F9742,FIRESTOP,17 Jul 2019,IQ,Technomech E.W.,J-87 NEW PRIVATE VILLA B+G+1+R ON PLOT NO.367-2529 AT UMM AL SHEIF # LPO NO.9913-19,"SUPPLY OF INSS1440,INFS0812,D64",Firestop/ DC 315,Fire,2997.22,AED,Islam S.,Order
6601,Q-1192-F9741,FIRESTOP,17 Jul 2019,IQ,Abr A.M.,FIRESTOPPING PROJECT # LPO NO. 1037105,SUPPLY OF INSS0285 WHITE,Firestop/ DC 315,Fire,27300,AED,Samjith S.,Order
6602,RFQ-1428-V4353,MW-OCS,16 Jul 2019,RFQ,Bureau V.D.,MW-7794 & MW7795,THIRD PARTY INSPECTION,Misc.,Various,280,USD, ,Order
